,Class,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
10,0,154213.66251556706,0.40072572691133185,0.04249708945678701,-0.7573876490452054,-0.13199703832577822,0.3796033920628896,-0.17977803213362414,0.10015889754283938,0.023598529461768353,-0.02831424108630136,0.0095635915968867,-0.2722636372721046,0.1863198397791115,-0.11436063918013963,-0.10893781433150691,-0.24880742258281457,-0.006134408835990059,-0.04006044595628893,0.06556721088007463,0.010670933054047297,-0.06491038565579077,0.021929270775093424,0.1040252693566625,0.06800477448094644,0.013022934934993801,-0.13708899210946443,0.019759277324532976,-0.00011957525840597272,-0.012507480713823169,57.35412204234132
11,0,19889.64378478701,0.43086758338757003,0.0047797770669758925,0.7467524056534316,-0.11712515997792193,-0.4452543263808901,-0.06412878135046371,-0.49481882511836733,0.017030906640445286,1.2473079541794065,-0.3498842014859,0.981749477240567,-2.532501004131907,1.175715807932095,1.2253474199111327,-0.7621011257908014,0.2727174873725417,1.07919553446308,-0.42854690150556607,0.3064188221621522,-0.05080752032796416,-0.10600898431280165,-0.1322948062513916,-0.04267427115807051,0.007467399978478679,0.2907133743912803,-0.2661510248801481,-0.013781098039703147,-0.010820570169403916,25.76435992578893
12,0,75937.75445173362,-0.27380057151068404,0.2475895054943111,0.6830566658179942,0.06416023510477975,-0.22188378972118086,-0.008784451707029049,-0.12297139039353341,0.11640031062380513,-0.18231959921330798,0.09643224992586691,0.12700091185126505,0.2538877881151828,-0.03404964521846295,-0.09653277465884227,0.34490838544957764,-0.02129002890018747,0.009881792757544508,-0.07911267592502344,-0.06613539373149019,0.01065037836991566,-0.06050464079025304,-0.16681636191583893,-0.009573815775086885,0.0034234171472352455,0.10978037187741323,0.0490365181744143,-0.00958654913171579,-0.020707937067010348,55.47721649484543
13,0,42692.318584071305,-0.2704267053446409,-0.062078676777286096,0.6936560127228125,0.14307496317168117,-0.1645208275101278,0.1767458143778764,-0.27193191300776826,0.045993342212389404,-0.28861808334493616,0.024022093417502464,0.16123178421160309,0.23002766234621463,-0.1742882645273355,-0.030332617876991153,0.18675067007610607,-0.05527864961219273,0.0634548032379553,-0.06151881994208463,-0.05095065790393313,0.008405044161553597,-0.04180897511799412,-0.05967933023874137,-0.013956446278171088,-0.00940562101056442,0.14066078362605697,0.01546641630521141,-0.01208210366420844,-0.006998958332868597,73.0667748279252
14,0,96284.6507936508,0.3761543651914282,0.0005033949285714037,-0.4719802833968257,0.05691240252095241,0.6036982119685712,-0.0646527563685715,0.36419020847682554,-0.203320006072916,1.5485564991457146,-0.44034948272031726,0.7359921187069841,-2.219109916149207,1.5364458747209517,1.3812828180044456,-1.0028513893368245,-0.13384529895523808,0.461786453619048,0.25729608243396823,-0.07962358629904762,0.002833867118412712,0.0053897175038095275,0.2667095064825396,-0.0014113108146031703,-0.009905293485079358,0.010796086689206345,0.023625946839682554,-0.018708454963809525,-0.001164675634603173,98.26857142857143
15,0,58415.79881656823,-0.3250726058205919,0.026965639200710066,0.7493551426738467,0.0959741959910059,-0.22023603218639032,0.09216498435136092,-0.1442698125359762,0.06613769879964491,-0.15721664524497025,0.028790614799644957,0.09299409056982243,0.21079592214449694,-0.1614749772710061,-0.04908779500899404,0.26543462175940813,-0.008167956410177523,-0.012006627133727741,-0.08716220495668643,0.015611208192307676,0.015315634970650908,-0.06531603546426297,-0.07698238856852066,-0.034733024701656796,0.027435205305207138,0.14846824161538463,0.00590142442071007,0.0007034342803550258,-0.00992053679008298,73.1874437869822
16,0,172054.60135135177,0.1736120861952701,0.36101550282381756,-0.7348576098292225,-0.09665476311925678,0.29680457898513507,-0.13470097610549833,0.11664730530320962,0.08349019522520287,0.09696861865236484,-0.07659601304200465,-0.39939129564966186,0.2676825496908785,-0.03715463224054055,-0.09434247758783791,-0.16575541973631766,-0.014113098941216254,-0.042471758504560815,0.11730685813429055,0.048872046957601334,-0.03602722671385136,0.015385197344425658,0.07085682602989862,0.03568147925219595,0.04051529771418924,-0.14387094314847987,-0.011843856325844575,-0.0006307422459459574,0.00517348290027075,56.999222972972944
17,0,80587.04613733872,-0.31937867054066543,0.3636757035878749,0.5967213684995334,0.0795264906662017,-0.2840616471734983,-0.029400990081262953,-0.13184687622006436,0.21580979171233916,-0.2619908694652358,-0.04860782878251069,0.10246432476298264,0.3140324421198497,-0.0036991522521458765,0.011752453646995696,0.30975632915386253,0.05972036471330467,0.021713947031545076,-0.07466993919313313,-0.02240703549098709,0.011888796919308851,-0.0814027409206008,-0.17473518077972114,-0.02027852486022047,0.052933067155901334,0.0955447518509657,0.04556519201115882,-0.02066667359388411,-0.006403590669368279,56.32692060085846
18,0,118789.86569343021,0.5883869824859856,-0.0917580927233577,-0.6128439239519702,-0.2573475898995621,0.28601709818116816,-0.08764406811255467,-0.025384561776934274,-0.09205037291605836,-0.0519223342249635,0.14885295841357665,-0.2574383794043796,0.12457546505678843,-0.042858515501021835,-0.19853674860613144,-0.21585069058145992,0.031859682367153336,-0.04798639637635034,0.003911695582627716,0.08965375873401452,-0.059161231399708004,0.06404911052481364,0.1500860693874454,0.06362878453562039,-0.060735858784233515,-0.14834353608817516,0.011896572723211686,0.0030331695677372253,-0.0025441089824817516,52.86065693430663
19,0,29903.13872832412,-0.18492854615838153,0.1679195409471096,0.5222856627419075,0.0964658415851155,-0.1927766385968694,0.05633174131271659,-0.14782776693265892,0.007809975013728269,-0.25968275798280327,0.03972286692832372,0.19358029678150285,0.12492117518135841,-0.1921228839236994,-0.09637507188092498,0.3252328262328033,0.10420229198829485,-0.024577877693930654,-0.11390460788020236,0.0015896109767340935,0.07247214715343102,-0.07150948757067693,-0.15551110341199428,-0.01851638512601158,-0.02382830264190749,0.1417083453794798,0.021571351987138727,0.028123132254768774,0.02044485021112715,68.24131502890168
20,0,148403.3667861414,0.28143599975591427,0.10080976582556758,-0.6489920993900835,-0.22294803860179194,0.33173127042807643,-0.07029573095221028,0.08931278296105138,-0.04827773623966558,0.0004838264678614281,-0.021219694050776554,-0.31267463223046577,0.18090042032054954,-0.08969672255698916,-0.13378859222867387,-0.22252777372544777,-0.00775159633452807,-0.04481535741206703,0.05335734181111102,0.04015281724611706,-0.08132119076033452,0.03343623915232976,0.1585945095886499,0.04420121328781363,-0.00950478873655915,-0.15445557018648357,-0.007450566065710875,-0.020053992345639177,-0.00880998265113499,58.137335722819614
21,0,11086.644937587233,0.3245770954140088,0.12299476983610587,1.0176135147452157,0.1871726960543689,-0.21385465130554768,-0.1253861638310679,-0.25076665858155356,-0.09140826992066577,1.4118558506069354,-0.38936570521511743,1.2734477342705968,-2.2193801460119267,1.5568413552066567,1.4007920781142864,-0.27147936749015256,0.41122311646712867,0.32050560714798876,0.33075861197128964,-0.024695058697642193,-0.036047387229819705,-0.04957365639278779,-0.00898684107656032,-0.05802135033090875,0.0036452328574202567,0.0847204877062265,0.6730530868191398,-0.06817075154147019,0.009989048202468955,36.016657420249516
22,0,62564.748584371584,-0.16188733783069087,0.12100750888278587,0.6841033371429218,0.16163451007519808,-0.2367869757732728,0.02115403156579843,-0.14761289491392982,0.07548102168471116,-0.2020792409109855,0.0013816839253680529,0.17724097573590042,0.25190261384246887,-0.17589475339967534,0.004588584119291398,0.3225709650483576,-0.04332835176930747,0.026574519078822183,-0.07650146573306905,-0.017712162961834654,0.012859188262061148,-0.08176754871166471,-0.12460693427270657,-0.03332232580022651,0.006461033386183471,0.12209247863171004,0.04982070287417898,0.03528469596217444,0.017358218838165344,63.53902604756516
23,0,138966.21331828478,0.13341075690428877,0.028552852728442435,-0.6752925649439045,-0.22661962038555314,0.33008241419582435,-0.14228794930925528,0.11367367886027098,-0.04458411233544013,-0.0734812141697517,0.12450039971534985,-0.26943966450970674,0.12293274667911962,-0.12914283675891644,-0.1076440237244922,-0.22659526900349863,-0.039976441552483144,-0.06238509517708801,0.12586110879796833,0.004299168721444686,-0.09312945821873589,0.032249385027200886,0.19171578021884864,0.033976524669864595,0.012619771208126431,-0.10652632304040625,0.007947640225056438,-0.02039474753604051,0.04368812056356403,64.32540632054175
24,0,129970.69672943537,0.32155026157185346,-0.05780911463657094,-0.603851116185035,-0.0076627948388503595,0.366765701595639,-0.03800926839791803,0.06370597686050189,-0.03160243628670205,-0.05603850424618438,0.17063880768255701,-0.2974046983845397,0.06424123355956393,-0.19119255604687813,-0.10754304480426154,-0.16653704034786893,0.0219166142904856,-0.08867160264420224,0.062430853870069344,0.006276133487115907,-0.08663176737522299,0.03128184728424181,0.19948889328493563,0.026479534071470058,-0.021785902770961273,-0.12867587160208122,-0.016185497427750266,-0.015221703116252967,0.022851925122259028,69.12846382556984
25,0,158838.85630153172,0.47004101366065987,0.11784417651201431,-0.6164708691201416,-0.15495736634888102,0.27649433984570093,-0.24504955251696123,0.07214377094146053,-0.02324616620871621,0.0595129362293286,-0.0281410125962309,-0.2962006565643108,0.2288500722963489,-0.022986160711660732,-0.19018817008409922,-0.16633893337644332,-0.018088514940047137,-0.0297507251195524,0.08462394613215553,0.08347331734593628,-0.07821218456595992,0.016003608784216732,0.0637623644778563,0.04697128874204952,-0.03656248219340398,-0.13449386795985557,-0.005612575947938744,0.013478921604943454,-0.009006812498278397,48.79148409894001
26,0,105360.57597173146,-0.024309206928975237,0.1701750485628975,0.26369194793180206,0.09400161838374557,0.4979324628547701,0.10472967139399304,0.180002191535689,-0.1786949658819787,1.6774720973558312,-0.4159764042427562,0.7002128434886924,-2.289951534877382,1.611855165827562,1.277939044210247,-0.4069034612734981,-0.11224976420459369,0.3332919616742049,0.3324312382120141,0.006258630670671383,-0.1264332316106008,-0.14766192756431096,-0.050608196401060075,-0.013246879362190805,-0.15254442205088334,-0.08994826601484107,-0.2695148170759717,-0.005974866731448754,-0.029430983656537086,65.0359363957597
27,0,46851.06451612904,-1.3179866806494624,-2.6727401808731175,-0.002024258653763454,0.18434437069999998,-1.5607273467473115,0.40267544393870985,0.7437734258075267,-0.1651375996139785,-0.09043854120537628,-0.5808510480430105,0.038227389373118245,0.26118282493763434,-0.10514007786344083,-0.004132574455913999,0.016138675044085966,-0.1936047786806452,0.08079294616559134,0.04903949946129028,0.03605752864193548,1.0857299619376337,0.2157311004247312,-0.351424458148387,-0.11951828774731184,-0.012935349736559153,0.08292918365698924,0.0877976052236559,0.002472190549462366,-0.02966421567204302,721.3840860215053
28,0,38579.109207709276,-0.08376900262023557,-0.043718082346787986,0.7536571286224826,0.07456585126734486,-0.21488870220524628,0.16211785967580272,-0.15274969883747314,0.07539906160085665,-0.20682242791134922,0.06651817657516067,0.09817815043768718,0.18258461403329765,-0.12038885610203429,-0.0717268788206638,0.27481978886991426,-0.026691594635117853,-0.02265869316370448,-0.08746378776381146,0.0572874019089935,-0.0001793959419699957,-0.04034807584721631,-0.06448567588511783,-0.014712846059635977,-0.013023641666167013,0.15180823756209846,0.013873594244967856,-0.008812257571199154,-0.008460451382969789,70.51131691648818
29,0,120939.29106945971,0.47063557882403606,-0.12172002342083803,-0.6674846313216094,-0.3681635762238146,0.2564426157252479,-0.029129261707828025,-0.02444886514046305,-0.05420779245093724,-0.013428930670452085,0.16932012459084905,-0.20563742734321927,0.11859582650264584,-0.10164578010201146,-0.18827810453009933,-0.25895720769716185,0.11358717047100324,-0.07979513819966935,-0.024965165891400284,0.060466348586218285,-0.07103098049514876,0.028807028360418912,0.14082282150716643,0.03005532831190739,-0.039275990763395795,-0.11642951580154348,-0.05809131774355017,-0.016632151242006628,0.0014579610138919562,61.007618522602115
30,0,71671.75095785406,-0.19422944994521069,0.2454674696854405,0.64770622376143,0.10124444563665388,-0.24594370801034496,0.08227849671328226,-0.15985013632260525,0.027159977377650135,-0.23917387785171204,0.09347850464457219,0.16152587641149416,0.23149782944993624,-0.14757255265734365,0.02622132999667945,0.31305562477139165,0.018630153073563235,-0.04385770732541509,-0.01719392063358881,0.0282120891680715,0.03573812196692208,-0.05793738974380586,-0.1676937603104725,-0.006383286788633452,0.005869719575104919,0.13152405759859503,0.0684959269062579,0.00446959933349177,0.030739302850712597,61.827816091954034
31,0,167324.2579013912,0.12396432372429647,0.266333015402023,-0.7037685606981033,-0.1694148021199747,0.35058377507812905,-0.15599541920783808,0.17973157872098613,0.004293598269405812,-0.0014615595868521089,0.09311002573843237,-0.2153625722959547,0.22468458525107426,-0.05388409556536028,-0.15093322028697848,-0.2416683789240202,0.0336036227381795,-0.07769075117610612,0.09734201918128953,0.04414778015600498,0.00896761637800255,-0.016787601552718065,0.07656596869115044,0.04311591783829602,-0.05613291343603028,-0.15099801870897586,-0.00813117807408343,-0.04258053048081645,-0.025144481095069535,63.28518331226291
32,0,23355.09420289831,-0.48457778050652195,0.35081164306413043,0.4999414331793478,0.7581684199536233,-0.27021377141956526,0.22557154075652175,-0.1817478139942029,0.14907042783550717,1.095629211090942,-0.43348137254384034,1.0441199917554347,-2.26000201791558,1.5856726866351445,1.256253104297464,-0.39105717457029,-0.01632325618369561,0.8791663190003617,0.17806645083115943,-0.2865993092163043,0.09449825376702901,-0.09938933431811595,-0.357041222000724,0.006218277709057975,-0.03446226648804348,0.11403439856340572,0.007125263740942029,-0.017732294805072487,0.007413726402202828,118.27503623188407
33,0,89717.27855153204,0.1274809898086351,0.3666827640228414,-0.48723491399275753,0.10627358869192204,0.47645503336796696,0.08149593413537606,0.29529727895961,-0.03207645485069639,0.16965326408189416,0.11825992780222841,-0.3370989857660166,0.16713003142451258,-0.06431270906768803,-0.25552249080807793,-0.1170086150559889,-0.058609188003899734,-0.09459505378941513,0.04621641586880223,0.013216264520891361,-0.030266757406128133,0.04402404924679669,0.16803245697130897,0.020204255055969008,0.07638763341002787,-0.17393909951253486,-0.051131527779665766,0.0018634372431754693,-0.018950828116713097,57.37977715877436
34,0,56274.2493917277,-0.21541218576167895,0.07894611085304125,0.7123326156081521,0.10943064752189786,-0.2713490213032845,0.10748122351873486,-0.1556990591591263,0.05675334008491481,-0.19485569380097345,-0.0718884494369175,0.09988609039975659,0.24055652785462323,-0.16340381512408764,-0.015287831820802915,0.25160217662104617,0.0013549069180048565,0.023983769237956202,-0.09381271434647186,0.030909761372749374,-0.021942924216788274,-0.022743305521654544,-0.09341453715182477,-0.031658974251026345,0.0021537926881757268,0.11118407172773731,0.03769578036678836,-0.01822041444489052,-0.007679647327372267,75.03700729927004
35,0,49049.478855721696,-0.23365523551579603,0.10789529263669163,0.7139815623675382,0.1331393346531095,-0.26023471575746243,0.062240345920273665,-0.08925772194614422,0.13218124058054986,-0.25267365292450267,0.01952943068296021,0.1576045542477612,0.22871209235124382,-0.1374663757774875,-0.03865803598880597,0.2390440336200249,-0.00028219269415419735,0.0018754353700248735,-0.03592530207300999,-0.002149665209328357,0.025412911279384783,-0.055823676467511,-0.09489423500659204,-0.04573365798768657,-0.01623517565248754,0.1112888083598258,0.017857117118676647,-0.012224336481716417,0.008042996961691543,76.1121517412935
36,0,122689.37361530724,0.34488344869536713,-0.06798088482477348,-0.5720101259541788,-0.09770527699375632,0.3377451440292041,-0.030621457417925494,0.01378932805871096,-0.08812346628922449,-0.03519591997532723,0.1993499196164153,-0.2944329623995969,0.12438401046213507,-0.0817070271632427,-0.17214012649900898,-0.26943165707401817,0.02638463175800601,-0.10333592871832835,0.05524634352306145,0.03930217548157094,-0.046509108705941604,0.023268865325579022,0.21794363049174223,0.05133669029013088,-0.01409611456445116,-0.12458731495790548,-0.040622810626183246,-0.0008534549151208725,0.010046237063560304,63.247180261832895
37,0,145717.6771397621,0.3384223352841823,-0.040320574036186316,-0.6945029565382447,-0.213955948466522,0.3653480919144094,-0.17273369748732384,0.05971218923911151,-0.035861802282015125,-0.025660015044637066,0.0003987879806067428,-0.26137145201625145,0.19336363558060662,-0.06440138526023831,-0.10264037842578548,-0.21790674651830985,0.03949592727453947,-0.08950850129631634,0.08639167062863493,0.06188208202719391,-0.08246076118483216,0.06632498223542799,0.18365451876088865,0.0478772315012868,-0.04533522822816906,-0.12902043853423617,-0.015990846874106134,-0.011223954145720482,-0.016570987233126326,60.364788732394445
38,0,151888.49946751914,0.3631739574669863,0.033098334906496246,-0.6183353452507989,-0.2246666173924387,0.1932599771124598,-0.09904824700628322,-0.014895505755804018,0.04016945543397234,-0.03577529571501598,0.02982573398935038,-0.40706666355708315,0.15696923960030923,0.001554477848988312,-0.13115269812151228,-0.15783531923152289,0.024840875448562297,-0.0652796415551651,0.09152383174483501,-0.011620938214057507,-0.0836073494538872,0.05443570939478164,0.15343060729946736,0.05055719691703937,0.014769892585090528,-0.14326719645239622,-0.031945866625985087,-0.014353780136119071,-0.019663122620589005,60.09927582534624
39,0,6600.724137930825,-0.33763899934181046,0.45982074507974124,1.0047808636176725,0.809714075663362,0.06367387865775861,0.3479175124219824,-0.0704154704517241,0.05908626448836208,1.1750467514771554,-0.31694195158577576,1.0126299984258627,-2.2609606150689654,1.5554833435168107,1.2260889214780164,-0.4689398121512931,-0.02691213552672416,0.7437453791443963,0.15707112396293105,-0.34281512475043113,0.0028408947250000136,-0.13773045242198279,-0.1946498453219827,-0.04489536534741381,0.042342327134482785,0.10556359245129306,0.02111864837241381,-0.041740576574568915,0.003605085224137914,66.73181034482762
40,0,77983.89958847717,-0.04813063308658425,0.12401050421242792,0.7614766220269147,-0.14061753450293632,-0.3465891104579422,-0.07062130126633742,-0.2778560771627162,0.07808776021489719,0.044392889277283944,-0.18048402238724293,0.15917803514315135,0.3144238140296515,-0.18175726457497976,0.005210956898024689,0.5168159915140805,-0.0976241471455144,0.021597598625102896,-0.04246939195078459,0.012565915672427945,-0.019173189729331526,-0.06033705826093288,-0.06872912727111118,-0.01867360587349795,0.06087697271991774,0.16410451570855064,-0.11586259710790127,0.006917840074238683,0.0006339074638578245,41.59111111111104
41,0,100898.65384615386,0.934090228362348,-0.17334221343704445,0.12061510890182195,0.3280873822186238,0.0032429959678138384,0.3247262487611333,-0.5663888032678136,0.037614460197368436,1.859179668203847,-0.2583233190665993,0.8858340451313766,-2.141211680641092,1.543831700134413,1.2899357472540496,-0.6876345826781376,0.5029342155319839,0.16639658731113352,0.46146944139655854,-0.21689173260425082,-0.12406016691206441,-0.030366159886639696,0.03863110643481779,0.14099473592672046,-0.11497226647429143,-0.41887348699898774,0.2554924921886641,-0.018466519465182147,-0.021007261257692325,41.98483805668017
42,0,107460.37751004017,0.15533091701807228,0.22096350865903622,0.3368390426839356,0.08818803908554215,0.4261642086361442,-0.0906913035064258,0.08713490346144581,-0.21884852077148625,1.6043626494791163,-0.6173375946791161,0.7041449277971884,-2.254735167654619,1.546589138920482,1.3751011462562248,-0.3872693141020078,-0.06128380581927714,0.3851762289144577,0.4512772607088354,0.047267828383132524,-0.024075681894779124,-0.10398231760481921,-0.1709065955216869,-0.0013646701694779006,-0.10156703080481923,-0.10015948534578314,-0.364893514703213,-0.04043487236064256,-0.04103747588714861,54.31871485943776
43,0,14427.45219123541,0.23475315149880485,0.1714952982015939,0.9136244347543817,0.46864305393665284,-0.14150266691553803,0.2709935908420319,-0.33969108751434257,0.08045479015239052,1.3395504096101598,-0.421732166330279,1.4160691773681287,-2.192498338357569,1.4629585303719106,1.4251114913806768,-0.0944041797185259,0.24963471637948187,0.5670432985559759,0.18315350455498014,-0.2480241467655377,-0.02719716631175303,-0.04380194595896413,-0.0034179204035856077,-0.03945089724581675,-0.04118483133207166,0.06585901166892424,0.5134331500286856,-0.050394557275896465,0.005706558909163343,52.701573705179214
44,0,26554.797642436417,-0.23743071824597245,0.32180867024341864,0.7034368763748521,0.14746757150707265,0.009736848986247562,-0.04971944676620829,0.007188977996240892,0.02979224704762065,-0.1918763554383101,0.18465935643654216,0.19781749803025508,0.1704052165328095,-0.11228968713713161,-0.14006036037485262,0.3710634822222,0.058219400560903696,-0.018061144113359524,-0.18153824223182702,0.0029627888946954775,0.013546372063457775,-0.0873965209946955,-0.20021413619135559,-0.05751387645559926,0.06374910712848722,0.09832290800392918,0.03114169297956773,0.05005764087295788,0.04100622269449902,43.489469548133656
45,0,32748.606356968696,-0.10476147913044015,-0.037674325938231265,0.6306465857352086,0.145028450772616,-0.24658458709022016,0.10973162155806844,-0.057054472736063566,0.0574720836738566,-0.2116671783449878,0.12456678021821518,0.1401304624801957,0.14208518986309088,-0.18280152295427884,-0.05868478438581914,0.29121670038300723,0.037842963859902205,-0.026949512824572155,-0.08140485696919307,0.021672766958312974,0.07691920341088013,-0.015893181877383866,-0.09453016735427897,-0.027578890039242045,0.05945564115256717,0.1638013158679706,0.009795729208557457,0.011575965106968221,0.004831598281835276,88.69707823960881
46,0,41006.93607800697,-0.18289999691386793,-0.0032044421769230414,0.7286555541058497,0.23954916200660925,-0.18644720411484295,0.0798686272972915,-0.16232677743228605,0.12005279917636658,-0.2056755853485375,0.012262281837378151,0.20032172374106183,0.24333236563510297,-0.20479114871148418,-0.06714786411386789,0.14598574598894903,0.03158648682686887,0.03243935235796316,-0.10262887146858078,0.027785369018309847,-0.008400165858504898,-0.06790220994886247,-0.07130100886912238,-0.008791149434344529,0.06372244328732388,0.1513427709813652,0.022266382458288183,-0.0008550797755146283,0.015865727517402405,64.94150595882996
47,0,53932.52955082769,-0.3190534249638295,-0.020419718568085103,0.6867295583585101,0.07669484794432635,-0.1783221083978725,0.04385623156737588,-0.1555287824254139,0.046393272458392414,-0.22491074075449188,0.012774277865602852,0.12950265032145095,0.234699332865721,-0.1213093854398345,-0.0569966048988809,0.2208147925439716,0.006382396699290762,0.01673241422565012,-0.12611620026820333,-0.05265712120898345,0.027749738200757993,-0.0732994457951537,-0.126900598142435,-0.000680860273522464,0.006046329675974661,0.11902973576418424,0.06323123600236406,0.00667847773416074,0.00016032710570767296,71.15523640661938
